동,아파트,건축년도,매수자,해제사유발생일,해제여부,거래금액,일,월,년,거래유형,estateAgentSggNm,전용면적,층,지번,landLeaseholdGbn,등기일자,지역코드,매도자,법정동,시군구
103,두산,1999,개인,,,"86,500",3,4,2025,중개거래,서울 서대문구,59.96,1,1009,N,25.08.29,11410,개인,북아현동,서울특별시 서대문구
110,남가좌동현대,1999,개인,,,"73,000",3,4,2025,중개거래,서울 서대문구,59.4,15,376,N,25.05.22,11410,개인,남가좌동,서울특별시 서대문구
401,e편한세상신촌4단지,2018,개인,,,"176,000",2,4,2025,중개거래,"서울 마포구, 서울 서대문구",84.82,5,1013,N,25.06.27,11410,개인,북아현동,서울특별시 서대문구
104,DMC래미안클라시스,2000,개인,,,"93,500",1,4,2025,중개거래,"서울 서대문구, 서울 은평구",84.9,12,377,N,25.07.31,11410,개인,남가좌동,서울특별시 서대문구
107,독립문극동(200-0),1998,개인,,,"73,500",2,4,2025,직거래,,84.87,21,200,N,25.04.15,11410,개인,현저동,서울특별시 서대문구
,DMC래미안클라시스,2000,개인,25.04.02,O,"93,500",1,4,2025,중개거래,서울 서대문구,84.9,12,377,N,,11410,개인,남가좌동,서울특별시 서대문구
,대성,2004,개인,,,"64,000",1,4,2025,중개거래,서울 서대문구,79.76,2,1-342,N,25.07.02,11410,개인,북아현동,서울특별시 서대문구
,DMC래미안클라시스,2000,개인,,,"82,000",28,5,2025,중개거래,서울 서대문구,59.97,14,377,N,,11410,개인,남가좌동,서울특별시 서대문구
110,래미안루센티아,2020,개인,,,"128,000",6,5,2025,중개거래,서울 서대문구,84.83,11,390,N,25.10.17,11410,개인,남가좌동,서울특별시 서대문구
101,성원,2001,개인,,,"63,000",27,5,2025,중개거래,서울 서대문구,59.61,17,740,N,25.10.22,11410,개인,연희동,서울특별시 서대문구
110,DMC센트럴아이파크,2018,개인,,,"116,000",20,5,2025,중개거래,서울 서대문구,84.95,6,388,N,25.11.14,11410,개인,남가좌동,서울특별시 서대문구
109,래미안남가좌2차,2005,개인,,,"103,000",11,5,2025,중개거래,서울 서대문구,84.806,1,379,N,25.08.29,11410,개인,남가좌동,서울특별시 서대문구
106,DMC에코자이,2019,개인,,,"139,000",26,5,2025,중개거래,서울 서대문구,84.978,13,389,N,25.08.29,11410,개인,남가좌동,서울특별시 서대문구
112,DMC래미안e편한세상,2012,개인,,,"128,000",17,5,2025,중개거래,서울 서대문구,84.93,9,481,N,25.09.17,11410,개인,북가좌동,서울특별시 서대문구
,우민,2004,개인,,,"31,000",31,5,2025,중개거래,서울 서대문구,55.44,5,187-122,N,25.07.30,11410,개인,연희동,서울특별시 서대문구
115,홍제원현대(459-0),2000,개인,,,"95,200",21,5,2025,중개거래,서울 서대문구,84.9,9,459,N,25.08.28,11410,개인,홍제동,서울특별시 서대문구
301,DMC래미안e편한세상,2012,개인,,,"151,000",28,5,2025,중개거래,서울 서대문구,120.95,9,481,N,25.08.14,11410,개인,북가좌동,서울특별시 서대문구
,DMC래미안e편한세상,2012,개인,25.07.09,O,"151,000",28,5,2025,중개거래,서울 서대문구,120.95,9,481,N,,11410,개인,북가좌동,서울특별시 서대문구
102,독립문극동(200-0),1998,개인,,,"100,000",10,5,2025,중개거래,서울 서대문구,59.58,11,200,N,25.06.27,11410,개인,현저동,서울특별시 서대문구
102,래미안루센티아,2020,개인,,,"117,000",28,5,2025,중개거래,서울 서대문구,84.95,2,390,N,25.08.29,11410,개인,남가좌동,서울특별시 서대문구
115,DMC래미안e편한세상,2012,개인,,,"145,700",30,5,2025,중개거래,서울 서대문구,120.95,2,481,N,25.08.29,11410,개인,북가좌동,서울특별시 서대문구
103,문화촌현대,2002,개인,,,"78,000",30,5,2025,중개거래,서울 서대문구,84.99,14,463,N,25.09.10,11410,개인,홍제동,서울특별시 서대문구
,래미안루센티아,2020,개인,,,"117,000",28,5,2025,중개거래,서울 서대문구,84.95,2,390,N,,11410,개인,남가좌동,서울특별시 서대문구
,DMC에코자이,2019,개인,,,"109,500",24,5,2025,중개거래,서울 서대문구,59.79,19,389,N,,11410,개인,남가좌동,서울특별시 서대문구
107,힐스테이트홍은포레스트,2023,개인,,,"75,000",23,5,2025,직거래,,84.53,12,470,N,25.06.20,11410,개인,홍은동,서울특별시 서대문구
,우민,2004,개인,25.07.28,O,"31,000",31,5,2025,중개거래,서울 서대문구,55.44,5,187-122,N,,11410,개인,연희동,서울특별시 서대문구
,DMC에코자이,2019,개인,25.06.21,O,"109,500",24,5,2025,중개거래,서울 서대문구,59.79,19,389,N,,11410,개인,남가좌동,서울특별시 서대문구
202,"현대(1,2차)",1988,개인,,,"60,050",23,5,2025,중개거래,서울 서대문구,59.97,14,202-5,N,25.07.31,11410,개인,홍은동,서울특별시 서대문구
103,성원,2001,개인,,,"129,000",29,5,2025,중개거래,서울 서대문구,135.2,16,740,N,25.10.10,11410,개인,연희동,서울특별시 서대문구
204,DMC래미안e편한세상,2012,개인,,,"107,000",25,5,2025,중개거래,서울 서대문구,59.97,8,481,N,25.07.25,11410,개인,북가좌동,서울특별시 서대문구
104,래미안남가좌2차,2005,개인,,,"122,000",17,5,2025,중개거래,서울 서대문구,114.793,9,379,N,25.10.28,11410,개인,남가좌동,서울특별시 서대문구
105,래미안루센티아,2020,개인,,,"134,000",22,5,2025,중개거래,서울 서대문구,84.95,15,390,N,25.09.01,11410,개인,남가좌동,서울특별시 서대문구
106,홍제현대,1992,개인,,,"83,500",13,5,2025,중개거래,서울 서대문구,75.15,14,331,N,25.09.04,11410,개인,홍제동,서울특별시 서대문구
402,e편한세상신촌4단지,2018,개인,,,"204,000",31,5,2025,중개거래,"서울 마포구, 서울 서대문구",84.82,16,1013,N,25.09.30,11410,개인,북아현동,서울특별시 서대문구
102,래미안남가좌2차,2005,개인,,,"97,000",17,5,2025,중개거래,서울 서대문구,59.788,15,379,N,25.10.28,11410,개인,남가좌동,서울특별시 서대문구
106,홍제삼성래미안,2001,개인,,,"47,500",30,5,2025,중개거래,서울 서대문구,32.76,4,461,N,25.07.21,11410,개인,홍제동,서울특별시 서대문구
101,두산,1999,개인,,,"92,300",30,5,2025,중개거래,서울 서대문구,59.96,17,1009,N,25.07.31,11410,개인,북아현동,서울특별시 서대문구
,"현대(1,2차)",1988,개인,25.06.18,O,"60,100",23,5,2025,중개거래,서울 서대문구,59.97,14,202-5,N,,11410,개인,홍은동,서울특별시 서대문구
106,DMC파크뷰자이1단지,2015,개인,,,"116,000",27,5,2025,중개거래,서울 서대문구,59.981,14,385,N,25.09.19,11410,개인,남가좌동,서울특별시 서대문구
103,DMC에코자이,2019,개인,,,"102,000",25,5,2025,중개거래,서울 서대문구,59.79,1,389,N,25.10.31,11410,개인,남가좌동,서울특별시 서대문구
103,독립문극동(200-0),1998,개인,,,"110,000",26,5,2025,중개거래,서울 서대문구,84.87,22,200,N,25.10.27,11410,개인,현저동,서울특별시 서대문구
104,성원,2001,개인,,,"88,000",24,5,2025,중개거래,서울 서대문구,84.95,2,740,N,25.08.08,11410,개인,연희동,서울특별시 서대문구
101,독립문삼호,1995,개인,,,"96,500",27,5,2025,중개거래,서울 서대문구,75.66,18,100,N,25.07.25,11410,개인,영천동,서울특별시 서대문구
401,e편한세상신촌4단지,2018,개인,,,"193,000",31,5,2025,중개거래,서울 서대문구,84.89,10,1013,N,25.08.25,11410,개인,북아현동,서울특별시 서대문구
,성원,2001,개인,25.09.13,O,"63,000",27,5,2025,중개거래,서울 서대문구,59.61,17,740,N,,11410,개인,연희동,서울특별시 서대문구
101,홍은동아더프라임,2014,개인,,,"63,000",29,5,2025,중개거래,서울 서대문구,59.8736,13,439-1,N,25.07.31,11410,개인,홍은동,서울특별시 서대문구
105,연희파크푸르지오,2018,개인,,,"105,000",31,5,2025,중개거래,서울 서대문구,84.8003,8,747,N,25.08.28,11410,개인,연희동,서울특별시 서대문구
106,래미안남가좌2차,2005,개인,,,"97,000",31,5,2025,중개거래,서울 서대문구,59.788,3,379,N,25.07.30,11410,개인,남가좌동,서울특별시 서대문구
101,성원,2001,개인,,,"66,000",24,5,2025,중개거래,서울 서대문구,59.61,5,740,N,25.08.07,11410,개인,연희동,서울특별시 서대문구
101,충정솔레디움(101동),2005,개인,,,"80,000",13,5,2025,직거래,,83.09,7,30-17,N,25.08.01,11410,개인,충정로3가,서울특별시 서대문구
104,DMC센트럴아이파크,2018,개인,,,"119,000",21,5,2025,중개거래,서울 서대문구,84.98,18,388,N,25.06.27,11410,개인,남가좌동,서울특별시 서대문구
104,DMC금호리첸시아,2024,개인,,,"113,000",29,5,2025,중개거래,서울 서대문구,59.8295,12,396,N,25.08.18,11410,개인,남가좌동,서울특별시 서대문구
102,반석블레스,2013,개인,,,"79,500",31,5,2025,중개거래,서울 서대문구,84.96,10,440-1,N,25.08.22,11410,개인,홍은동,서울특별시 서대문구
106,홍제한양,1993,개인,,,"105,000",27,5,2025,중개거래,서울 서대문구,120.14,12,82,N,25.08.14,11410,개인,홍제동,서울특별시 서대문구
112,청구1차,1994,개인,,,"94,000",19,5,2025,중개거래,서울 서대문구,84.78,6,453,N,25.10.17,11410,개인,홍제동,서울특별시 서대문구
101,두산,1999,개인,,,"88,000",30,5,2025,중개거래,서울 서대문구,59.96,5,1009,N,25.09.01,11410,개인,북아현동,서울특별시 서대문구
,홍제에스피엘,2023,개인,,,"47,170",20,5,2025,직거래,,73.922,1,322-138,N,25.06.26,11410,법인,홍제동,서울특별시 서대문구
105,극동,1995,개인,,,"52,000",21,5,2025,중개거래,서울 서대문구,84.92,8,454,N,25.08.14,11410,개인,홍은동,서울특별시 서대문구
101,문화촌현대,2002,개인,,,"63,500",16,5,2025,중개거래,"서울 서대문구, 서울 종로구",59.94,20,463,N,25.08.28,11410,개인,홍제동,서울특별시 서대문구
,DMC센트럴아이파크,2018,개인,25.06.12,O,"119,000",28,5,2025,중개거래,서울 서대문구,84.98,18,388,N,,11410,개인,남가좌동,서울특별시 서대문구
105,e편한세상홍제가든플라츠,2023,개인,,,"118,500",30,5,2025,중개거래,서울 서대문구,84.994,21,469,N,25.09.19,11410,개인,홍은동,서울특별시 서대문구
106,서대문푸르지오센트럴파크,2022,개인,,,"165,000",28,5,2025,중개거래,서울 서대문구,84.95,6,478,N,25.10.15,11410,개인,홍제동,서울특별시 서대문구
110,홍제원현대(459-0),2000,개인,,,"78,800",29,5,2025,중개거래,서울 서대문구,59.93,3,459,N,25.09.09,11410,개인,홍제동,서울특별시 서대문구
103,홍제한양,1993,개인,,,"72,000",31,5,2025,중개거래,서울 서대문구,60.06,14,82,N,25.08.29,11410,개인,홍제동,서울특별시 서대문구
101,금호어울림,2016,개인,,,"60,000",21,5,2025,직거래,,84.4965,11,471,N,25.07.16,11410,개인,홍제동,서울특별시 서대문구
104,DMC래미안e편한세상,2012,개인,,,"108,000",15,5,2025,중개거래,서울 서대문구,59.97,6,481,N,25.08.22,11410,개인,북가좌동,서울특별시 서대문구
101,두산,1999,개인,,,"88,500",31,5,2025,중개거래,"서울 마포구, 서울 서대문구",59.96,2,1009,N,25.07.30,11410,개인,북아현동,서울특별시 서대문구
101,동부센트레빌,2002,개인,,,"73,000",24,5,2025,중개거래,서울 서대문구,59.86,2,260,N,25.09.03,11410,개인,냉천동,서울특별시 서대문구
101,홍제현대,1992,개인,,,"87,000",24,5,2025,중개거래,서울 서대문구,83.05,3,331,N,25.08.07,11410,개인,홍제동,서울특별시 서대문구
106,홍제삼성래미안,2001,개인,,,"46,000",31,5,2025,중개거래,서울 서대문구,32.76,4,461,N,25.08.04,11410,개인,홍제동,서울특별시 서대문구
106,홍제삼성래미안,2001,개인,,,"49,500",31,5,2025,중개거래,서울 서대문구,32.76,3,461,N,25.07.31,11410,개인,홍제동,서울특별시 서대문구
106,독립문삼호,1995,개인,,,"104,400",31,5,2025,중개거래,서울 서대문구,84.78,9,100,N,25.09.30,11410,개인,영천동,서울특별시 서대문구
102,연희파크푸르지오,2018,개인,,,"85,000",31,5,2025,중개거래,서울 강서구,59.9835,10,747,N,25.07.11,11410,개인,연희동,서울특별시 서대문구
108,신촌럭키,1999,개인,,,"81,000",27,5,2025,중개거래,서울 서대문구,59.7,3,144,N,25.10.15,11410,개인,대현동,서울특별시 서대문구
1,3RU-City,2013,개인,,,"15,900",30,5,2025,중개거래,서울 마포구,17.19,3,510-2,N,25.06.20,11410,개인,창천동,서울특별시 서대문구
206,신촌푸르지오,2015,개인,,,"147,000",17,5,2025,중개거래,서울 서대문구,59.8802,16,1011,N,25.07.14,11410,개인,북아현동,서울특별시 서대문구
105,e편한세상신촌1단지,2018,개인,,,"173,500",28,5,2025,중개거래,"서울 강서구, 서울 서대문구",84.93,16,1013,N,25.08.22,11410,개인,북아현동,서울특별시 서대문구
101,신촌푸르지오,2015,개인,,,"163,000",31,5,2025,중개거래,서울 서대문구,84.9892,11,1011,N,25.10.10,11410,개인,북아현동,서울특별시 서대문구
,하이펠리스,2004,개인,25.10.29,O,"75,000",31,5,2025,중개거래,서울 서대문구,99,3,470,N,,11410,개인,창천동,서울특별시 서대문구
302,DMC래미안e편한세상,2012,개인,,,"129,000",26,5,2025,중개거래,서울 서대문구,84.92,16,481,N,25.08.12,11410,개인,북가좌동,서울특별시 서대문구
301,e편한세상신촌3단지,2018,개인,,,"178,000",17,5,2025,중개거래,서울 서대문구,84.93,18,1013,N,25.08.27,11410,개인,북아현동,서울특별시 서대문구
101,청구1차,1994,개인,,,"87,000",31,5,2025,중개거래,서울 서대문구,84.78,15,453,N,25.06.27,11410,개인,홍제동,서울특별시 서대문구
301,e편한세상신촌3단지,2018,개인,,,"175,000",23,5,2025,중개거래,서울 서대문구,84.93,11,1013,N,25.08.28,11410,개인,북아현동,서울특별시 서대문구
115,홍은동벽산,1997,개인,,,"75,200",30,5,2025,중개거래,"서울 관악구, 서울 서대문구",84.78,6,455,N,25.09.12,11410,개인,홍은동,서울특별시 서대문구
104,문화촌현대,2002,개인,,,"59,000",24,5,2025,중개거래,서울 서대문구,59.94,6,463,N,25.07.22,11410,개인,홍제동,서울특별시 서대문구
206,신촌푸르지오,2015,개인,,,"164,800",23,5,2025,중개거래,"서울 마포구, 서울 서대문구",84.9953,11,1011,N,25.09.19,11410,개인,북아현동,서울특별시 서대문구
107동,북한산두산위브,2020,개인,,,"90,000",19,5,2025,중개거래,서울 서대문구,84.78,9,467,N,25.08.14,11410,개인,홍은동,서울특별시 서대문구
115,홍제역해링턴플레이스,2024,개인,,,"114,000",23,5,2025,중개거래,서울 서대문구,59.99,7,474,N,25.08.28,11410,개인,홍제동,서울특별시 서대문구
103,문화촌현대,2002,개인,,,"65,400",20,5,2025,중개거래,서울 서대문구,59.94,18,463,N,25.07.29,11410,개인,홍제동,서울특별시 서대문구
111,DMC파크뷰자이1단지,2015,개인,,,"134,500",31,5,2025,중개거래,서울 서대문구,84.974,8,385,N,25.08.26,11410,개인,남가좌동,서울특별시 서대문구
,DMC서부인터빌,2008,개인,,,"71,500",13,5,2025,중개거래,서울 서대문구,84.66,6,467,N,25.06.20,11410,개인,북가좌동,서울특별시 서대문구
104,e편한세상신촌1단지,2018,개인,,,"180,000",31,5,2025,중개거래,"경기 수원시 영통구, 서울 서대문구",84.98,13,1013,N,25.08.28,11410,개인,북아현동,서울특별시 서대문구
104,e편한세상신촌1단지,2018,개인,,,"175,000",28,5,2025,중개거래,"서울 노원구, 서울 서대문구",84.95,7,1013,N,25.07.30,11410,개인,북아현동,서울특별시 서대문구
103,DMC센트럴아이파크,2018,개인,,,"120,000",24,5,2025,중개거래,서울 서대문구,84.97,13,388,N,25.07.18,11410,개인,남가좌동,서울특별시 서대문구
105,홍제역해링턴플레이스,2024,개인,,,"114,900",31,5,2025,중개거래,서울 서대문구,59.99,7,474,N,25.10.16,11410,개인,홍제동,서울특별시 서대문구
,제니스,2017,개인,,,"50,000",27,5,2025,중개거래,서울 서대문구,48.14,9,131-2,N,25.07.31,11410,개인,홍제동,서울특별시 서대문구
2,북아현맨션,1975,개인,,,"137,250",26,5,2025,중개거래,서울 서대문구,84.95,2,114-1,N,25.08.11,11410,개인,북아현동,서울특별시 서대문구
102,홍제역해링턴플레이스,2024,개인,,,"140,000",30,5,2025,중개거래,서울 서대문구,84.95,19,474,N,25.08.29,11410,개인,홍제동,서울특별시 서대문구
103,힐스테이트신촌,2020,개인,,,"158,000",31,5,2025,중개거래,서울 서대문구,84.6043,16,1017,N,25.09.30,11410,개인,북아현동,서울특별시 서대문구
113,홍은동벽산,1997,개인,,,"71,500",30,5,2025,중개거래,서울 서대문구,84.78,10,455,N,25.08.29,11410,개인,홍은동,서울특별시 서대문구
206,신촌푸르지오,2015,개인,,,"147,000",23,5,2025,중개거래,서울 서대문구,59.8802,4,1011,N,25.09.30,11410,개인,북아현동,서울특별시 서대문구
106,신촌럭키,1999,개인,,,"76,400",23,5,2025,직거래,,59.7,1,144,N,25.06.04,11410,개인,대현동,서울특별시 서대문구
